"Kod";"Nazwa";"ogółem;ogółem;2010;[zł]";"ogółem;ogółem;2011;[zł]";"ogółem;ogółem;2012;[zł]";"ogółem;ogółem;2013;[zł]";"ogółem;ogółem;2014;[zł]";"ogółem;ogółem;2015;[zł]";"ogółem;ogółem;2016;[zł]";"ogółem;ogółem;2017;[zł]";"ogółem;ogółem;2018;[zł]";"ogółem;ogółem;2019;[zł]";"ogółem;ogółem;2020;[zł]";"ogółem;1 izbowe;2010;[zł]";"ogółem;1 izbowe;2011;[zł]";"ogółem;1 izbowe;2012;[zł]";"ogółem;1 izbowe;2013;[zł]";"ogółem;1 izbowe;2014;[zł]";"ogółem;1 izbowe;2015;[zł]";"ogółem;1 izbowe;2016;[zł]";"ogółem;1 izbowe;2017;[zł]";"ogółem;1 izbowe;2018;[zł]";"ogółem;1 izbowe;2019;[zł]";"ogółem;1 izbowe;2020;[zł]";"ogółem;2 izbowe;2010;[zł]";"ogółem;2 izbowe;2011;[zł]";"ogółem;2 izbowe;2012;[zł]";"ogółem;2 izbowe;2013;[zł]";"ogółem;2 izbowe;2014;[zł]";"ogółem;2 izbowe;2015;[zł]";"ogółem;2 izbowe;2016;[zł]";"ogółem;2 izbowe;2017;[zł]";"ogółem;2 izbowe;2018;[zł]";"ogółem;2 izbowe;2019;[zł]";"ogółem;2 izbowe;2020;[zł]";"ogółem;3 izbowe;2010;[zł]";"ogółem;3 izbowe;2011;[zł]";"ogółem;3 izbowe;2012;[zł]";"ogółem;3 izbowe;2013;[zł]";"ogółem;3 izbowe;2014;[zł]";"ogółem;3 izbowe;2015;[zł]";"ogółem;3 izbowe;2016;[zł]";"ogółem;3 izbowe;2017;[zł]";"ogółem;3 izbowe;2018;[zł]";"ogółem;3 izbowe;2019;[zł]";"ogółem;3 izbowe;2020;[zł]";"ogółem;4 izbowe i większe;2010;[zł]";"ogółem;4 izbowe i większe;2011;[zł]";"ogółem;4 izbowe i większe;2012;[zł]";"ogółem;4 izbowe i większe;2013;[zł]";"ogółem;4 izbowe i większe;2014;[zł]";"ogółem;4 izbowe i większe;2015;[zł]";"ogółem;4 izbowe i większe;2016;[zł]";"ogółem;4 izbowe i większe;2017;[zł]";"ogółem;4 izbowe i większe;2018;[zł]";"ogółem;4 izbowe i większe;2019;[zł]";"ogółem;4 izbowe i większe;2020;[zł]";"sprzedaż na wolnym rynku;ogółem;2010;[zł]";"sprzedaż na wolnym rynku;ogółem;2011;[zł]";"sprzedaż na wolnym rynku;ogółem;2012;[zł]";"sprzedaż na wolnym rynku;ogółem;2013;[zł]";"sprzedaż na wolnym rynku;ogółem;2014;[zł]";"sprzedaż na wolnym rynku;ogółem;2015;[zł]";"sprzedaż na wolnym rynku;ogółem;2016;[zł]";"sprzedaż na wolnym rynku;ogółem;2017;[zł]";"sprzedaż na wolnym rynku;ogółem;2018;[zł]";"sprzedaż na wolnym rynku;ogółem;2019;[zł]";"sprzedaż na wolnym rynku;ogółem;2020;[zł]";"sprzedaż na wolnym rynku;1 izbowe;2010;[zł]";"sprzedaż na wolnym rynku;1 izbowe;2011;[zł]";"sprzedaż na wolnym rynku;1 izbowe;2012;[zł]";"sprzedaż na wolnym rynku;1 izbowe;2013;[zł]";"sprzedaż na wolnym rynku;1 izbowe;2014;[zł]";"sprzedaż na wolnym rynku;1 izbowe;2015;[zł]";"sprzedaż na wolnym rynku;1 izbowe;2016;[zł]";"sprzedaż na wolnym rynku;1 izbowe;2017;[zł]";"sprzedaż na wolnym rynku;1 izbowe;2018;[zł]";"sprzedaż na wolnym rynku;1 izbowe;2019;[zł]";"sprzedaż na wolnym rynku;1 izbowe;2020;[zł]";"sprzedaż na wolnym rynku;2 izbowe;2010;[zł]";"sprzedaż na wolnym rynku;2 izbowe;2011;[zł]";"sprzedaż na wolnym rynku;2 izbowe;2012;[zł]";"sprzedaż na wolnym rynku;2 izbowe;2013;[zł]";"sprzedaż na wolnym rynku;2 izbowe;2014;[zł]";"sprzedaż na wolnym rynku;2 izbowe;2015;[zł]";"sprzedaż na wolnym rynku;2 izbowe;2016;[zł]";"sprzedaż na wolnym rynku;2 izbowe;2017;[zł]";"sprzedaż na wolnym rynku;2 izbowe;2018;[zł]";"sprzedaż na wolnym rynku;2 izbowe;2019;[zł]";"sprzedaż na wolnym rynku;2 izbowe;2020;[zł]";"sprzedaż na wolnym rynku;3 izbowe;2010;[zł]";"sprzedaż na wolnym rynku;3 izbowe;2011;[zł]";"sprzedaż na wolnym rynku;3 izbowe;2012;[zł]";"sprzedaż na wolnym rynku;3 izbowe;2013;[zł]";"sprzedaż na wolnym rynku;3 izbowe;2014;[zł]";"sprzedaż na wolnym rynku;3 izbowe;2015;[zł]";"sprzedaż na wolnym rynku;3 izbowe;2016;[zł]";"sprzedaż na wolnym rynku;3 izbowe;2017;[zł]";"sprzedaż na wolnym rynku;3 izbowe;2018;[zł]";"sprzedaż na wolnym rynku;3 izbowe;2019;[zł]";"sprzedaż na wolnym rynku;3 izbowe;2020;[zł]";"sprzedaż na wolnym rynku;4 izbowe i większe;2010;[zł]";"sprzedaż na wolnym rynku;4 izbowe i większe;2011;[zł]";"sprzedaż na wolnym rynku;4 izbowe i większe;2012;[zł]";"sprzedaż na wolnym rynku;4 izbowe i większe;2013;[zł]";"sprzedaż na wolnym rynku;4 izbowe i większe;2014;[zł]";"sprzedaż na wolnym rynku;4 izbowe i większe;2015;[zł]";"sprzedaż na wolnym rynku;4 izbowe i większe;2016;[zł]";"sprzedaż na wolnym rynku;4 izbowe i większe;2017;[zł]";"sprzedaż na wolnym rynku;4 izbowe i większe;2018;[zł]";"sprzedaż na wolnym rynku;4 izbowe i większe;2019;[zł]";"sprzedaż na wolnym rynku;4 izbowe i większe;2020;[zł]";"sprzedaż przetargowa;ogółem;2010;[zł]";"sprzedaż przetargowa;ogółem;2011;[zł]";"sprzedaż przetargowa;ogółem;2012;[zł]";"sprzedaż przetargowa;ogółem;2013;[zł]";"sprzedaż przetargowa;ogółem;2014;[zł]";"sprzedaż przetargowa;ogółem;2015;[zł]";"sprzedaż przetargowa;ogółem;2016;[zł]";"sprzedaż przetargowa;ogółem;2017;[zł]";"sprzedaż przetargowa;ogółem;2018;[zł]";"sprzedaż przetargowa;ogółem;2019;[zł]";"sprzedaż przetargowa;ogółem;2020;[zł]";"sprzedaż przetargowa;1 izbowe;2010;[zł]";"sprzedaż przetargowa;1 izbowe;2011;[zł]";"sprzedaż przetargowa;1 izbowe;2012;[zł]";"sprzedaż przetargowa;1 izbowe;2013;[zł]";"sprzedaż przetargowa;1 izbowe;2014;[zł]";"sprzedaż przetargowa;1 izbowe;2015;[zł]";"sprzedaż przetargowa;1 izbowe;2016;[zł]";"sprzedaż przetargowa;1 izbowe;2017;[zł]";"sprzedaż przetargowa;1 izbowe;2018;[zł]";"sprzedaż przetargowa;1 izbowe;2019;[zł]";"sprzedaż przetargowa;1 izbowe;2020;[zł]";"sprzedaż przetargowa;2 izbowe;2010;[zł]";"sprzedaż przetargowa;2 izbowe;2011;[zł]";"sprzedaż przetargowa;2 izbowe;2012;[zł]";"sprzedaż przetargowa;2 izbowe;2013;[zł]";"sprzedaż przetargowa;2 izbowe;2014;[zł]";"sprzedaż przetargowa;2 izbowe;2015;[zł]";"sprzedaż przetargowa;2 izbowe;2016;[zł]";"sprzedaż przetargowa;2 izbowe;2017;[zł]";"sprzedaż przetargowa;2 izbowe;2018;[zł]";"sprzedaż przetargowa;2 izbowe;2019;[zł]";"sprzedaż przetargowa;2 izbowe;2020;[zł]";"sprzedaż przetargowa;3 izbowe;2010;[zł]";"sprzedaż przetargowa;3 izbowe;2011;[zł]";"sprzedaż przetargowa;3 izbowe;2012;[zł]";"sprzedaż przetargowa;3 izbowe;2013;[zł]";"sprzedaż przetargowa;3 izbowe;2014;[zł]";"sprzedaż przetargowa;3 izbowe;2015;[zł]";"sprzedaż przetargowa;3 izbowe;2016;[zł]";"sprzedaż przetargowa;3 izbowe;2017;[zł]";"sprzedaż przetargowa;3 izbowe;2018;[zł]";"sprzedaż przetargowa;3 izbowe;2019;[zł]";"sprzedaż przetargowa;3 izbowe;2020;[zł]";"sprzedaż przetargowa;4 izbowe i większe;2010;[zł]";"sprzedaż przetargowa;4 izbowe i większe;2011;[zł]";"sprzedaż przetargowa;4 izbowe i większe;2012;[zł]";"sprzedaż przetargowa;4 izbowe i większe;2013;[zł]";"sprzedaż przetargowa;4 izbowe i większe;2014;[zł]";"sprzedaż przetargowa;4 izbowe i większe;2015;[zł]";"sprzedaż przetargowa;4 izbowe i większe;2016;[zł]";"sprzedaż przetargowa;4 izbowe i większe;2017;[zł]";"sprzedaż przetargowa;4 izbowe i większe;2018;[zł]";"sprzedaż przetargowa;4 izbowe i większe;2019;[zł]";"sprzedaż przetargowa;4 izbowe i większe;2020;[zł]";"sprzedaż bezprzetargowa;ogółem;2010;[zł]";"sprzedaż bezprzetargowa;ogółem;2011;[zł]";"sprzedaż bezprzetargowa;ogółem;2012;[zł]";"sprzedaż bezprzetargowa;ogółem;2013;[zł]";"sprzedaż bezprzetargowa;ogółem;2014;[zł]";"sprzedaż bezprzetargowa;ogółem;2015;[zł]";"sprzedaż bezprzetargowa;ogółem;2016;[zł]";"sprzedaż bezprzetargowa;ogółem;2017;[zł]";"sprzedaż bezprzetargowa;ogółem;2018;[zł]";"sprzedaż bezprzetargowa;ogółem;2019;[zł]";"sprzedaż bezprzetargowa;ogółem;2020;[zł]";"sprzedaż bezprzetargowa;1 izbowe;2010;[zł]";"sprzedaż bezprzetargowa;1 izbowe;2011;[zł]";"sprzedaż bezprzetargowa;1 izbowe;2012;[zł]";"sprzedaż bezprzetargowa;1 izbowe;2013;[zł]";"sprzedaż bezprzetargowa;1 izbowe;2014;[zł]";"sprzedaż bezprzetargowa;1 izbowe;2015;[zł]";"sprzedaż bezprzetargowa;1 izbowe;2016;[zł]";"sprzedaż bezprzetargowa;1 izbowe;2017;[zł]";"sprzedaż bezprzetargowa;1 izbowe;2018;[zł]";"sprzedaż bezprzetargowa;1 izbowe;2019;[zł]";"sprzedaż bezprzetargowa;1 izbowe;2020;[zł]";"sprzedaż bezprzetargowa;2 izbowe;2010;[zł]";"sprzedaż bezprzetargowa;2 izbowe;2011;[zł]";"sprzedaż bezprzetargowa;2 izbowe;2012;[zł]";"sprzedaż bezprzetargowa;2 izbowe;2013;[zł]";"sprzedaż bezprzetargowa;2 izbowe;2014;[zł]";"sprzedaż bezprzetargowa;2 izbowe;2015;[zł]";"sprzedaż bezprzetargowa;2 izbowe;2016;[zł]";"sprzedaż bezprzetargowa;2 izbowe;2017;[zł]";"sprzedaż bezprzetargowa;2 izbowe;2018;[zł]";"sprzedaż bezprzetargowa;2 izbowe;2019;[zł]";"sprzedaż bezprzetargowa;2 izbowe;2020;[zł]";"sprzedaż bezprzetargowa;3 izbowe;2010;[zł]";"sprzedaż bezprzetargowa;3 izbowe;2011;[zł]";"sprzedaż bezprzetargowa;3 izbowe;2012;[zł]";"sprzedaż bezprzetargowa;3 izbowe;2013;[zł]";"sprzedaż bezprzetargowa;3 izbowe;2014;[zł]";"sprzedaż bezprzetargowa;3 izbowe;2015;[zł]";"sprzedaż bezprzetargowa;3 izbowe;2016;[zł]";"sprzedaż bezprzetargowa;3 izbowe;2017;[zł]";"sprzedaż bezprzetargowa;3 izbowe;2018;[zł]";"sprzedaż bezprzetargowa;3 izbowe;2019;[zł]";"sprzedaż bezprzetargowa;3 izbowe;2020;[zł]";"sprzedaż bezprzetargowa;4 izbowe i większe;2010;[zł]";"sprzedaż bezprzetargowa;4 izbowe i większe;2011;[zł]";"sprzedaż bezprzetargowa;4 izbowe i większe;2012;[zł]";"sprzedaż bezprzetargowa;4 izbowe i większe;2013;[zł]";"sprzedaż bezprzetargowa;4 izbowe i większe;2014;[zł]";"sprzedaż bezprzetargowa;4 izbowe i większe;2015;[zł]";"sprzedaż bezprzetargowa;4 izbowe i większe;2016;[zł]";"sprzedaż bezprzetargowa;4 izbowe i większe;2017;[zł]";"sprzedaż bezprzetargowa;4 izbowe i większe;2018;[zł]";"sprzedaż bezprzetargowa;4 izbowe i większe;2019;[zł]";"sprzedaż bezprzetargowa;4 izbowe i większe;2020;[zł]";
0000000;"POLSKA";28351479959;29015000862;29868181772;33502719718;32810543671;38142070092;41983236878;46488127834;55271056595;59947068122;62719452452;963172571;946653352;988559371;1188885386;1213022416;1460543785;1565339981;1865093585;2277228450;2366635309;2720516978;5553513176;5788904624;6020611059;7267358797;7355196005;9085678680;10169593478;11395400563;13109558561;13938434077;15098340848;10909368368;11406966232;11792516233;13177389533;12887561650;14788499031;16132246854;18247047190;21406409624;23461645365;24312734711;10925425844;10872476654;11066495109;11869086002;11354763600;12807348596;14116056565;14980586496;18477859960;20180353371;20587859915;25122036238;25867479041;26597695583;30392523036;30684497870;36471603793;40678962512;45322373395;54125373113;59111802292;61893990483;908556464;891212429;943349805;1149020546;1184407393;1432634248;1541739247;1845416293;2248907559;2350696958;2700524429;5098620857;5343203435;5516626613;6850131162;7044936963;8831654614;9970171801;11225796879;12938206902;13801292679;14952335288;9505492228;10014773718;10345611336;11737057678;11903989631;14059795590;15579354984;17727802915;20893827480;23106166739;23942530311;9609366689;9618289459;9792107829;10656313650;10551163883;12147519341;13587696480;14523357308;18044431172;19853645916;20298600455;181025533;149466850;181295133;184697742;186257174;196478540;197618797;189150279;202812529;158545163;186991896;5237768;5876672;3663454;6740128;5911224;5753398;8924670;7319913;8698407;6318828;7388641;37167844;30279704;34434357;42059068;42622988;39954694;40605223;33557192;42853244;39194016;46885486;75506711;56382319;80531371;72084325;69669835;69965684;67813795;72793739;76887528;60766986;77650757;63113210;56928155;62665951;63814221;68053127;80804764;80275109;75479435;74373350;52265333;55067012;3048418188;2998054971;3089191056;2925498940;1939788627;1473987759;1106655569;976604160;942870953;676720667;638470073;49378339;49564251;41546112;33124712;22703799;22156139;14676064;12357379;19622484;9619523;12603908;417724475;415421485;469550089;375168567;267636054;214069372;158816454;136046492;128498415;97947382;99120074;1328369429;1335810195;1366373526;1368247530;913902184;658737757;485078075;446450536;435694616;294711640;292553643;1252945945;1197259040;1211721329;1148958131;735546590;579024491;448084976;381749753;359055438;274442122;234192448;
0200000;"DOLNOŚLĄSKIE";4138433190;4048683595;4048083687;5002143941;4187743972;4575955298;5424171966;5701539357;6473298861;6931790695;5623216441;138075494;170230397;133645738;203395248;172044405;204562612;185812989;250577477;227505354;209930459;192628959;820494405;746002032;793799610;1162130814;906443858;1067044476;1212348276;1296172400;1430739433;1587028739;1317041790;1798350885;1713811994;1731954899;2054945888;1804695332;1897452609;2271641490;2411737847;2757766909;2906537685;2328660565;1381512406;1418639172;1388683440;1581671991;1304560377;1406895601;1754369211;1743051633;2057287165;2228293812;1784885127;3251897892;3207970140;3202698508;4196993337;3685399932;4143080504;5063505055;5381886419;6129700883;6665148660;5424678359;126729715;151161830;124250099;193836436;165885779;197450725;179552041;245973667;220554218;204124976;185172214;685202070;629673632;668961529;1061710556;838441452;1000688696;1157422930;1246462638;1376784123;1543022863;1275911171;1397741103;1362102049;1370023837;1713859785;1582239435;1719753317;2118362591;2270462541;2608420357;2800271200;2243235376;1042225004;1065032629;1039463043;1227586560;1098833266;1225187766;1608167493;1618987573;1923942185;2117729621;1720359598;61140957;51731374;68976790;45492615;35902098;44360049;54862706;47041274;50049958;44114946;48698515;903430;2331695;1034976;1472112;1229792;1267605;2184118;1766649;1828370;1296283;2103205;10542789;10100003;11673479;8596916;6180632;9607087;9572037;7815134;7739145;9032006;12115944;25307973;17368665;29862516;14690247;12221230;14744005;17642618;17696602;17670868;14870897;20730945;24386765;21931011;26405819;20733340;16270444;18741352;25463933;19762889;22811575;18915760;13748421;825394341;788982081;776408389;759657989;466441942;388514745;305804205;272611664;293548020;222527089;149839567;10442349;16736872;8360663;8086700;4928834;5844282;4076830;2837161;5122766;4509200;5353540;124749546;106228397;113164602;91823342;61821774;56748693;45353309;41894628;46216165;34973870;29014675;375301809;334341280;332068546;326395856;210234667;162955287;135636281;123578704;131675684;91395588;64694244;314900637;331675532;322814578;333352091;189456667;162966483;120737785;104301171;110533405;91648431;50777108;
0201000;"Powiat bolesławiecki";30795663;22830798;31567729;35832274;18074917;47773300;81733725;86285810;91651088;109024991;94896260;0;108500;244000;260250;0;0;313200;1710310;1112484;482500;383494;4724668;2870025;4489205;4992112;3155942;5190417;9663964;10094360;11927614;13275117;22573473;13242447;10334047;12671955;14897551;9099447;17050043;36210741;33401911;37765272;43906445;34086613;12790628;9518226;14162569;15682361;5699528;25428493;35545820;41079229;40845718;51360929;37852680;21279482;14823104;18560376;30223058;14358417;43659447;73826465;80989269;87814380;107019349;91835985;0;108500;244000;0;0;0;220000;1609500;1079000;482500;383494;3370915;2448000;2706500;4023451;2655417;4638600;8466142;9437490;11358444;13061077;22361933;9640267;6719504;8263836;12256910;7703900;15451582;32626611;31097997;35665932;43394315;33213654;8268300;5547100;7346040;13707697;3879100;23479265;32513712;38844282;39711004;50081457;35876904;0;0;424470;631350;358395;634461;3481322;1745060;1004867;1804470;1989806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153495;0;428390;367880;239400;129760;0;0;0;0;0;0;254080;1426640;1026670;0;440330;719330;0;0;0;279150;0;380381;1533092;0;640174;1234380;1157176;9365461;7704194;12582883;4977866;3358105;3479392;4425938;3551481;2831841;201172;1070469;0;0;0;0;0;0;0;0;33484;0;0;1353753;422025;1645895;844661;347030;551817;769432;288990;329770;0;0;3602180;3449543;4288119;2437691;1299347;1344381;2157490;1277244;1974047;0;0;4371608;3832626;6648869;1695514;1711728;1568847;1499016;1921347;494540;0;818600;
0202000;"Powiat dzierżoniowski";62678520;42545705;35968025;40130243;35016415;36258010;35430771;38989119;52970139;58767429;63912301;1425148;878891;665591;963078;682983;611795;307472;663160;1365545;1283931;1928146;12796042;7127051;7709379;6927976;6122679;7275233;7008670;6640387;10787326;10378650;11871487;31735395;20638362;16694564;19218643;14642737;18902531;16798898;20857181;24524435;27834597;29674628;16721935;13901401;10898491;13020546;13568016;9468451;11315731;10828391;16292833;19270251;20438040;30912206;28270700;24165466;26885104;26405465;30316537;29857191;31650165;43412794;50992048;51824324;626986;485500;503928;746871;458500;530000;222000;575073;1083500;1078047;1506471;6905085;5343385;5287383;4539654;4396126;5972502;6218370;5551069;9248924;9422590;9300856;14146400;12899340;10459314;11448816;11836185;15771763;13658070;16328730;18921968;23687322;23080418;9233735;9542475;7914841;10149763;9714654;8042272;9758751;9195293;14158402;16804089;17936579;968831;419257;82200;172973;0;199798;571748;319555;695177;7090277;11384251;0;0;0;125803;0;0;0;0;0;188049;421675;206022;295735;0;0;0;113340;0;139765;266244;956060;2570631;0;0;0;0;0;0;364800;0;0;3662331;5890484;471747;0;0;0;0;0;0;0;0;2283837;2501461;30797483;13855748;11720359;13072166;8551360;5741675;5001832;7019399;8862168;685104;703726;712563;380391;144963;90404;224483;81795;85472;0;194449;0;0;5684935;1487931;2381996;2371152;1666963;1189391;718402;949553;1272158;0;0;17383532;7681500;6209750;7739827;2806552;3044310;2776028;4388051;5439825;484944;703726;7016453;4305926;2983650;2870783;3853362;1426179;1421930;1593708;1955736;0;0;
0203000;"Powiat głogowski";60040942;59377125;62505025;76152749;68988147;62360714;85318676;91289629;110552653;97925733;104984660;934906;741882;1968883;1322337;1714475;1747947;500728;1423155;855631;1518880;2876177;11322875;12111242;11970982;16529125;17541814;12706028;18790181;15830506;24477374;19970392;17478420;23934160;21541708;22912118;27812872;22101647;20498069;30250051;31833930;42152274;32741697;30622370;23849001;24982293;25653042;30488415;27630211;27408670;35777716;42202038;43067374;43694764;54007693;57772336;58364202;60315588;73075053;68692541;61810364;83842470;90439629;109976153;96186623;104102216;934906;741882;1968883;1322337;1714475;1747947;500728;1423155;855631;1518880;2876177;10731025;11747567;11612357;16170042;17433352;12621028;18356681;15598506;24395374;19773092;17385220;22806610;21465208;22513118;27147615;21914503;20417969;29663751;31562930;41822774;32443497;30315370;23299795;24409545;24221230;28435059;27630211;27023420;35321310;41855038;42902374;42451154;53525449;1987900;1012923;1721797;712890;0;550350;1309506;850000;576500;1271810;632844;0;0;0;0;0;0;0;0;0;0;0;591850;363675;358625;0;0;0;433500;232000;0;0;0;1127550;0;399000;0;0;0;586300;0;329500;0;0;0;572748;964172;493690;0;385250;289706;0;0;1013610;0;0;0;0;2364806;0;0;0;0;0;467300;249600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258883;0;0;0;0;0;0;0;0;0;0;546257;0;0;0;0;0;0;0;0;0;0;1559666;0;0;0;0;0;0;0;
0204000;"Powiat górowski";2074929;2361390;1345402;911812;1075119;2036589;1353012;1396038;4745766;5978722;8122750;0;0;0;0;0;0;0;0;0;0;0;0;236980;212970;0;0;0;0;0;256084;788295;857987;931506;790074;362680;332383;593328;531015;0;95038;1008483;1894769;3100573;1053093;1334336;769752;541109;464939;1437574;1278618;1301000;3408398;3295658;4086190;715000;325138;593000;0;0;1622000;1149000;1341000;3603165;5580300;7919650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;680500;838800;250000;0;0;0;0;446000;0;0;670500;1629500;2954500;400000;215138;550000;0;0;1108000;1149000;1301000;2823665;3270300;4048350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1359929;2036252;752402;652812;842119;414589;204012;0;1079601;398422;115100;0;0;0;0;0;0;0;0;0;0;0;0;186980;169970;0;0;0;0;0;147084;107795;19187;681506;730074;362680;226383;485328;0;0;0;337983;265269;58073;653093;1119198;219752;388109;339939;329574;0;0;521733;25358;37840;
0205000;"Powiat jaworski";16099155;23782775;24986777;22784438;13378811;19716101;18758155;20620792;24227507;23361490;34824349;295753;0;122130;222231;195928;265171;330000;382641;697000;124336;479800;1878937;3026410;2148286;1880732;1709914;1986042;2289666;1981735;1968598;2164944;3100720;4885021;7143985;10051758;9379999;5442533;5499219;6048444;9202682;10240922;8871389;11854348;9039444;13533380;12664603;11301476;6030436;11965669;10090045;9053734;11320987;12200821;19389481;7842308;12415117;10708730;10819744;7879740;11744000;13750866;17408962;20048928;20714892;28311863;0;0;0;155000;0;0;330000;344000;697000;124336;415000;340000;1647208;526500;925000;861000;1018500;1957068;1674844;1639600;2029664;2772620;2165328;3181500;3705500;4265330;3680000;3607500;4222070;8015172;8255670;7953612;9075380;5156980;7507409;6367730;5474414;3237740;7053000;7241728;7374946;9456658;10607280;16048863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8256847;11367658;14154917;11864694;5499071;7897801;5007289;3113830;4097579;2646598;6512486;0;0;0;0;0;200171;0;0;0;0;0;1538937;1379202;1621786;955732;848914;967542;332598;306891;328998;135280;328100;2719693;3962485;6346258;5014669;1762533;1891719;1826374;1089510;1904252;917777;2778968;3882464;6025971;6186873;5827062;2792696;4838369;2848317;1678788;1864329;1593541;3340618;
0206000;"Powiat karkonoski";38397235;28201964;31547015;45633711;49041925;73201600;34210177;40248608;45516073;44731128;104728653;1771762;1437974;1154040;3039421;3777069;4404729;4056906;2032802;3418749;700000;6385075;7132767;7533133;10723427;18460566;11748806;31767709;12063924;17641182;21306419;13576379;36927456;15111876;11988523;9317053;12718876;21046054;19557785;12661457;11829330;12290166;15679724;29368928;14380830;7242334;10352495;11414848;12469996;17471377;5427890;8745294;8500739;14775025;32047194;36219788;26439710;30100591;43468157;46885619;72155135;32642120;36691672;43948577;44383340;103068936;1771762;1425004;1154040;2983265;3731469;4404729;4056906;2032802;3418749;700000;6369875;6823103;7263036;10641994;17955356;11572059;31419434;11839291;17242809;21027808;13536316;36392262;14137460;11093836;8674432;11976858;19848243;18859595;12018723;10113434;11437420;15619324;28918595;13487463;6657834;9630125;10552678;11733848;17471377;4727200;7302627;8064600;14527700;31388204;279800;0;0;0;291194;158140;139080;87690;133000;0;510940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87690;0;0;0;0;0;0;0;152824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1897647;1648554;1368151;2061124;1865112;888325;1428977;3469246;1434496;347788;1148777;0;0;0;0;0;0;0;0;0;0;0;309664;270097;0;434510;159577;288685;175443;310683;249111;0;194444;843116;780987;598181;742018;1044987;599640;642734;1715896;785746;0;399833;744867;584500;722370;828440;614948;0;610800;1442667;399639;247325;539300;
0207000;"Powiat kamiennogórski";7403580;7355920;8396683;8987310;7915901;9172768;9788393;11530258;12747857;15880940;16464485;0;0;65920;0;59836;105000;157850;0;364000;76000;151480;1310780;720600;1068656;1351183;1123851;1137000;1385924;1344000;1965100;2667990;2824645;3506253;4254320;3464277;4369381;4432603;5274368;4868119;5170357;6261500;7643150;8038610;2470547;2358000;3797830;3138062;2299611;2656400;3376500;4955100;4157257;5493800;5449750;7085740;6884100;7391312;6872148;6635028;8626100;8902420;11195500;12240857;15331800;15900092;0;0;0;0;0;105000;0;0;343500;76000;103000;1261250;619600;938436;921780;955315;952742;1236000;1289000;1915500;2499400;2592842;3376290;3883500;3058676;3786401;3872713;5102358;4450520;5050000;6048500;7516400;7977000;2332200;2358000;3358200;2163967;1787000;2466000;3196900;4807500;3933357;5240000;5227250;0;248270;403520;404430;633155;355168;102420;147801;507000;549140;564393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109890;122158;0;0;0;168590;231803;0;147270;0;177290;199750;172010;0;0;213000;0;0;0;0;255380;193300;283679;0;0;0;0;0;0;175810;223550;601851;1710732;647718;191500;783553;186957;0;0;0;0;0;0;0;0;0;96230;0;0;0;0;0;0;81970;395563;0;0;149924;0;0;0;0;129963;223550;317731;405690;360140;0;417599;0;0;0;0;0;0;184250;780795;228932;0;0;0;0;0;0;
0208000;"Powiat kłodzki";96142924;96322226;88727747;96045146;102081353;83296511;65322859;109524675;122335521;115468796;120276184;2171896;899296;1093446;7033399;14172587;10881556;3422622;21615581;15461651;4966645;5418891;16173571;19918431;15259019;23015706;30765231;18761998;13305430;18453968;29215622;22135426;27691418;44292690;41941258;40242133;34975807;32435294;28728458;27840854;42091913;45123750;52081967;54704400;33504767;33563241;32133149;31020234;24708241;24924499;20753953;27363213;32534498;36284758;32461475;48262223;47070959;42871471;57422573;71369788;65210901;50033755;88598342;101297496;103983240;106368426;1619171;606530;628004;6572539;13694303;10664249;3172202;21442001;14992278;4755425;5173961;9265428;10345532;9025287;18697653;26988309;16185042;11321140;16343097;25285806;19472929;24235553;21170679;20151110;18507403;18044684;19577261;20370655;20784313;29366340;35310894;47610180;47408278;16206945;15967787;14710777;14107697;11109915;17990955;14756100;21446904;25708518;32144706;29550634;2631829;2864410;2654577;2275607;2285178;1329987;1614934;1560006;2147505;7038043;11592722;124912;136126;143986;0;239394;0;92470;0;104992;134020;244930;453979;964162;556975;595454;348201;437457;475560;123332;560407;1430153;2857108;1166866;1110034;1403315;786649;954215;536300;531782;1042880;758226;2690774;6677011;886072;654088;550301;825004;743368;343100;515122;333234;723880;2783096;1813673;45248872;46386857;43201699;36346966;28426387;16755623;13674170;19366327;18890520;4447513;2315036;427813;156640;321456;392360;238890;204177;157950;113020;364381;77200;0;6454164;8608737;5676757;3722599;3428721;2139499;1508730;1987539;3369409;1232344;598757;21955145;20680114;20331415;16144474;11903818;7821503;6524759;11682693;9054630;1781013;619111;16411750;16941366;16872071;16087533;12854958;6590444;5482731;5583075;6102100;1356956;1097168;
